epoch,stage,G_Total,G_GAN,G_L1,G_Perceptual,G_Gradient,D_Total,D_Real,D_Fake,GP_Loss,D_Grad_Norm,D_Real_Mean,D_Fake_Mean,D_Real_Std,D_Fake_Std,Batch_Count
112,Stage2-Refine,5.612949744183966,0.6937664401658038,2.777607487871292,1.7783719909952043,0.36320382594428163,0.700699471095775,0.0,0.0,0.0007293311631694953,8.107042494581599,-0.06156352321874905,-0.0619680649065908,0.08989418670535088,0.08953997869282326,188
113,Stage2-Refine,5.615770482002421,0.6937692482420739,2.7808346304487674,1.7781337968846584,0.3630328046831679,0.7028115283935628,0.0,0.0,0.0009381485412070996,9.088781193887637,-0.05883702754161935,-0.05920934158456611,0.09009360288210372,0.0897545069059793,188
114,Stage2-Refine,5.6273680646368796,0.6938037514052493,2.790491428781063,1.779558855168363,0.363514041329952,0.7006387910310258,0.0,0.0,0.0007219021187878791,7.808769883340794,-0.047589457551131344,-0.047990656000849334,0.08945487935016765,0.0890714269765514,188
115,Stage2-Refine,5.602871902445529,0.6937807034304802,2.768252264946065,1.7777108607139993,0.3631280739890768,0.7013163706089588,0.0,0.0,0.0007927762531796768,8.177046158230576,-0.058968360268292906,-0.05940870821297644,0.08914931629724959,0.08878859441648139,188
116,Stage2-Refine,5.59116449761898,0.6937898365741081,2.760682866928425,1.77422437959529,0.36246743306834645,0.7005776946849012,0.0,0.0,0.0007202085980196066,7.7162561472022695,-0.06409566927740866,-0.06454499357162004,0.08818924728226155,0.08779471680680488,188
117,Stage2-Refine,5.577332286124534,0.6937991206316237,2.7487321965237883,1.7725657281723428,0.36223523223653753,0.6991064386798981,0.0,0.0,0.0005731077571134789,7.195612561000631,-0.06047975191687967,-0.06092805040881355,0.08734883181750774,0.08698234116618937,188
118,Stage2-Refine,5.583210557065112,0.6937916748067166,2.7517235963902573,1.7747967141739867,0.36289858279076026,0.7006560567211597,0.0,0.0,0.0007285740879369575,7.921547013110469,-0.06203268686349087,-0.06249346241275681,0.08659528235488749,0.08618888988139782,188
119,Stage2-Refine,5.582509548106092,0.6937915476712775,2.755069600774887,1.7716022064077093,0.36204618754539086,0.7012963253766933,0.0,0.0,0.000790723326441908,8.352106993034905,-0.04863045507784378,-0.04906932769858457,0.08745182337279016,0.0871069906081291,188
120,Stage2-Refine,5.544047383551902,0.6937843852854789,2.7189012677111526,1.7693903319379116,0.36197141431113505,0.699543000535762,0.0,0.0,0.0006161830077813802,7.404523908871336,-0.057648779483799366,-0.05808834234027172,0.08750027382468924,0.08710099641788513,188
121,Stage2-Refine,5.591425883009078,0.6937814722669885,2.7620547921099563,1.7730806184575914,0.36250899430919203,0.7007167326643112,0.0,0.0,0.00073391452021129,8.101595669646214,-0.059962554279952604,-0.060398207739629645,0.08771675955900486,0.08729217891046341,188
122,Stage2-Refine,5.562511474528211,0.6937640740516338,2.7376286095761238,1.76948729220857,0.36163148918050403,0.700990135999436,0.0,0.0,0.0007612624364733068,7.726043612233056,-0.05154355970568004,-0.051973866165040974,0.0872954769020385,0.08696163528935706,188
123,Stage2-Refine,5.57015016231131,0.693741409068412,2.743803858757019,1.7707835949481803,0.3618213127743691,0.7004814449142902,0.0,0.0,0.0007098845578203761,7.867063069150299,-0.047024736871962694,-0.047447401232660766,0.08683669269877545,0.08650463581719298,188
124,Stage2-Refine,5.528386823674466,0.6937437850110074,2.7076050271379186,1.765956719505026,0.36108131088474965,0.7000734951901944,0.0,0.0,0.0006695989189675528,7.6076068736023155,-0.04982789606599018,-0.050240790548219165,0.08487947863784243,0.08450580166375384,188
125,Stage2-Refine,5.5385435286988605,0.6937829382876133,2.7165921114860696,1.7667806078778936,0.3613878935575485,0.7008904855936131,0.0,0.0,0.0007534025887465798,7.907093569462559,-0.04448645866223353,-0.04495874596103293,0.08626359653599719,0.08594610981960246,188
126,Stage2-Refine,5.549492983107871,0.6937508183590909,2.7261569994561214,1.768101675079224,0.3614834797509173,0.701634814130499,0.0,0.0,0.0008281875727063496,8.36263168889582,-0.048507201098316806,-0.048966570745564084,0.08577897613669963,0.08540041907195081,188
127,Stage2-Refine,5.5244699336112815,0.6937666697070953,2.704571309241843,1.7651455871602322,0.36098638795157695,0.7003218756711229,0.0,0.0,0.0006991951575478294,7.78810859561256,-0.040390032068008876,-0.040893878483094594,0.0848448181802288,0.08446403767200227,188
128,Stage2-Refine,5.5291333350729435,0.6937654963199128,2.711104491923718,1.7636736479211361,0.3605897004934067,0.7002530646450976,0.0,0.0,0.0006936642414965466,7.896968890337228,-0.03933855899649256,-0.03985673358956193,0.08459198288619518,0.08424520266658449,188
129,Stage2-Refine,5.5173968431797435,0.6937616724283138,2.701205465387791,1.7620715093105397,0.3603581759206792,0.6999211282806194,0.0,0.0,0.0006589070968944493,7.241428517950166,-0.050295144903468605,-0.050786583661473296,0.08490513934892543,0.08451510323806012,188
130,Stage2-Refine,5.506432018381484,0.6937603138862772,2.6915587313631746,1.7610706978655877,0.36004228454003945,0.7000326279630052,0.0,0.0,0.0006699434933521998,7.230421926963365,-0.054451481577880836,-0.05493156945313069,0.08541661829865993,0.08505126766543439,188
131,Stage2-Refine,5.511817407100759,0.6937744477961926,2.6978616562295468,1.7602039575576782,0.3599773496389389,0.7001197008376426,0.0,0.0,0.0006802637123674937,7.320251952148899,-0.05867010532343324,-0.05917419810244377,0.08528268959452497,0.08491788642045031,188
132,Stage2-Refine,5.51643310201929,0.6937970544429536,2.7014433690842163,1.7610497037146955,0.3601429720032722,0.7000868532885897,0.0,0.0,0.0006785046508663614,7.535921301392649,-0.04226908697053156,-0.04279982540112464,0.08421080389079895,0.08386015681985845,188
133,Stage2-Refine,5.509753724361988,0.693769173419222,2.6965456960049083,1.7595620244107348,0.35987681087027207,0.7001462889478561,0.0,0.0,0.0006852600384050636,7.281564004292384,-0.05415917151766096,-0.05469064102656743,0.08299814307309211,0.08263596325637178,188
134,Stage2-Refine,5.502054247450321,0.6937521743647596,2.6882151270166355,1.7601479501166242,0.35993899991537665,0.7006649888576345,0.0,0.0,0.0007359636840308357,7.7153166272197184,-0.05516368597547742,-0.05566328521223461,0.08259885238998747,0.08226123103436003,188
135,Stage2-Refine,5.485897447200531,0.6937606578811686,2.675590089026918,1.7569439278004018,0.35960278263751494,0.6998938569363128,0.0,0.0,0.0006605003536412582,7.253794965337948,-0.06551921896715747,-0.06605375153904265,0.08401569058286383,0.08367870696523089,188
136,Stage2-Refine,5.5289704875743135,0.6937531058458571,2.7091945156137993,1.765297293663025,0.3607255792681207,0.6993187412302545,0.0,0.0,0.0006044865936696334,6.878665529676395,-0.058958317306724954,-0.059531875435223286,0.08261112666669045,0.08224251022205707,188
137,Stage2-Refine,5.4720241085011905,0.6937732433385038,2.663437379167435,1.7555562086561893,0.3592572885941952,0.7001333471308363,0.0,0.0,0.0006866759655128996,7.454879150253068,-0.06276195033631743,-0.06335309588726848,0.0844460563694543,0.0840808604546684,188
138,Stage2-Refine,5.490643420117967,0.6937646811946909,2.67947777535053,1.7578139102205317,0.35958704312748097,0.6998949035051021,0.0,0.0,0.0006608200686040366,7.264840478811039,-0.06527429408928816,-0.06582371238619089,0.08434727328254822,0.08396325502148334,188
139,Stage2-Refine,5.471839831230488,0.6937682232324113,2.6638570884440806,1.7549483979001959,0.3592661256168751,0.6994115351996524,0.0,0.0,0.0006124322931874361,7.16859745313154,-0.06502648596552775,-0.06556385030296255,0.08340581863167439,0.08302834301077305,188
140,Stage2-Refine,5.489557966272882,0.6937645347194469,2.680433930234706,1.7560459540245381,0.3593135144799314,0.6996290151109087,0.0,0.0,0.000635819286412214,7.157806930950916,-0.06395025485928388,-0.06450537907237068,0.08169584277462452,0.08132920081311083,188
141,Stage2-Refine,5.472448711699628,0.6937865966812093,2.6645091493079005,1.755045329636716,0.35910762751356085,0.6999070336844059,0.0,0.0,0.0006621991483757967,7.577049614690626,-0.06225113807979258,-0.06279294459555457,0.08233694323992476,0.08193845127491241,188
142,Stage2-Refine,5.4763771828184735,0.6938003900837391,2.6684817963458123,1.7551167226852256,0.3589782624485645,0.700226439440504,0.0,0.0,0.0006986886055722394,7.3912180689971585,-0.07123716706608205,-0.0718673071130476,0.0839849121155257,0.08361809264789237,188
143,Stage2-Refine,5.479636306458331,0.6937904459364871,2.6721574816297977,1.754544643645591,0.3591437721823124,0.7006082835983722,0.0,0.0,0.00073485069190204,7.632598952725446,-0.06139174439607466,-0.06200045446290615,0.083882951673041,0.08351307084902804,188
144,Stage2-Refine,5.450955218457161,0.6937935675712342,2.6471941287213183,1.751525308223481,0.3584422117218058,0.6986074520552412,0.0,0.0,0.0005371936679964958,6.446367225208054,-0.07181864784673807,-0.07244092384551434,0.083499813769409,0.08313054107922188,188
145,Stage2-Refine,5.4666728212478315,0.6937739532044593,2.6637031714966954,1.7508884490804468,0.3583072636355745,0.699092981663156,0.0,0.0,0.0005841299328088272,6.753705871963671,-0.0685742392422671,-0.0691646858257182,0.08287268908734018,0.08246571748973207,188
146,Stage2-Refine,5.451588793003813,0.6937850456922612,2.6507107615470886,1.7491842939498576,0.3579087268481863,0.6998896145440162,0.0,0.0,0.0006625266129881214,7.065486244091206,-0.07404789971955557,-0.07464921913119628,0.08472184773455275,0.08438299933171019,188
147,Stage2-Refine,5.444009326873942,0.6938629914471444,2.6423751965482185,1.7495490173076063,0.35822211507153,0.7006657529384532,0.0,0.0,0.0007375600144827176,7.053888444594215,-0.06410837599120915,-0.06472539567534732,0.08645876964673083,0.08609257630528287,188
148,Stage2-Refine,5.444563140260413,0.6938143797377323,2.6437909546050617,1.7487532020883356,0.3582046059693428,0.6986642334055393,0.0,0.0,0.0005439174280794798,6.383108695511406,-0.04614205825132655,-0.046784636306952926,0.08201984922461053,0.08168285256846154,188
149,Stage2-Refine,5.444720907414213,0.6938116360217967,2.6459613163420497,1.7472264430624374,0.3577215330714875,0.699360858252708,0.0,0.0,0.0006142170110116298,6.450769139535194,-0.07985441466951941,-0.0805030529426926,0.08281289956512604,0.08245069295802016,188
150,Stage2-Refine,5.445943431651338,0.6937874977258925,2.646712191561435,1.7476255113774157,0.35781822210930764,0.6984081655106646,0.0,0.0,0.0005186808073708659,6.352379989014758,-0.08627449691374885,-0.08691062778234482,0.08339919470884699,0.08305183298727299,188
151,Stage2-Refine,5.4517199409768935,0.6937824176981094,2.6487853425614376,1.7510062062993963,0.3581459542855303,0.6992980251286892,0.0,0.0,0.0006075008450932999,6.520066546913086,-0.08423863878434008,-0.08485402495778621,0.08330396122913411,0.08292043573678808,188
152,Stage2-Refine,5.435840454507382,0.6937901212814006,2.636340999856908,1.7477912040466959,0.35791812710305476,0.6992127717809474,0.0,0.0,0.0005997544966935783,6.789363073999535,-0.08204963960823544,-0.08270056181131526,0.0832649235554198,0.08288175295642082,188
153,Stage2-Refine,5.432390557958724,0.69381061291441,2.634799284503815,1.7460991334407887,0.35768154691508475,0.6990553942766595,0.0,0.0,0.0005840085558257341,6.7372956886782065,-0.07597183095330888,-0.07662183167214723,0.08206654126022725,0.08167153061862956,188
154,Stage2-Refine,5.438992426750508,0.6938320813660926,2.640524893365008,1.746813328342235,0.3578221308107072,0.6996088341829625,0.0,0.0,0.0006413392255203786,6.816771523748264,-0.08295917021546592,-0.08365885261446238,0.08216697655301144,0.08182349785211239,188
155,Stage2-Refine,5.418709364343197,0.6938418980608595,2.6232395476483283,1.7442387710226344,0.3573891669511795,0.6996811583955237,0.0,0.0,0.0006499146944077709,7.154732932815869,-0.08420122547590352,-0.08491446832789386,0.08155268708125074,0.0812093844597644,188
156,Stage2-Refine,5.421259634038235,0.6938173355574303,2.6272442023804845,1.7430866760142305,0.3571113978928708,0.6993584594828017,0.0,0.0,0.0006164330534955568,6.7184869521262875,-0.07535851851819043,-0.0760423143374476,0.08027748216656928,0.0799105361183273,188
157,Stage2-Refine,5.44027209789195,0.6938403204400488,2.6432924207220685,1.745734469687685,0.3574049049552451,0.6981266499199765,0.0,0.0,0.000496244165759058,6.043749791999891,-0.08279975267880141,-0.08354337426259163,0.08060513527945001,0.08026371131393503,188
158,Stage2-Refine,5.457261301101522,0.6938191385979348,2.654147988938271,1.7512637738217698,0.35803039340262716,0.6990592879183749,0.0,0.0,0.00059009441769802,7.0108892737834285,-0.08523919124235498,-0.08599110017035236,0.0806212418098399,0.08024529597543656,188
159,Stage2-Refine,5.404518589060357,0.6938091418210496,2.6122390228383083,1.7417473609143115,0.3567230501707564,0.7000250435890035,0.0,0.0,0.0006866889971787075,7.1103443759724785,-0.09076973191521903,-0.09151879406752104,0.080580699435891,0.08025211547600462,188
160,Stage2-Refine,5.391690086811147,0.6938147433894746,2.603338227627125,1.7384551040669705,0.3560820161662203,0.6986822821992509,0.0,0.0,0.0005531984732133037,6.42061787721116,-0.09847261550578665,-0.09922902064120516,0.08033109658417549,0.08000419015421513,188
